timestamp,alert_probability
2026-06-20 03:00:00+03:00,0.38754413608532146
2026-06-20 04:00:00+03:00,0.364407172736944
2026-06-20 05:00:00+03:00,0.3297017277143779
2026-06-20 06:00:00+03:00,0.2776435601805288
2026-06-20 07:00:00+03:00,0.2660750785063401
2026-06-20 08:00:00+03:00,0.24293811515796268
2026-06-20 09:00:00+03:00,0.3123490052030949
2026-06-20 10:00:00+03:00,0.3297017277143779
2026-06-20 11:00:00+03:00,0.3586229318998496
2026-06-20 12:00:00+03:00,0.2776435601805288
2026-06-20 13:00:00+03:00,0.2834278010176231
2026-06-20 14:00:00+03:00,0.29499628269181183
2026-06-20 15:00:00+03:00,0.3123490052030949
2026-06-20 16:00:00+03:00,0.29499628269181183
2026-06-20 17:00:00+03:00,0.24872235599505702
2026-06-20 18:00:00+03:00,0.19666418846120787
2026-06-20 19:00:00+03:00,0.17352722511283047
2026-06-20 20:00:00+03:00,0.26029083766924577
2026-06-20 21:00:00+03:00,0.3701914135740384
2026-06-20 22:00:00+03:00,0.4338180627820762
2026-06-20 23:00:00+03:00,0.4106810994336988
2026-06-21 00:00:00+03:00,0.5205816753384915
2026-06-21 01:00:00+03:00,0.5147974345013971
2026-06-21 02:00:00+03:00,0.4800919894788311
2026-06-21 03:00:00+03:00,0.38929772946127306
2026-06-21 04:00:00+03:00,0.38754413608532146
2026-06-21 05:00:00+03:00,0.3123490052030949
2026-06-21 06:00:00+03:00,0.27185931934343444
2026-06-21 07:00:00+03:00,0.17352722511283047
2026-06-21 08:00:00+03:00,0.16195874343864175
2026-06-21 09:00:00+03:00,0.2198011518095853
2026-06-21 10:00:00+03:00,0.26029083766924577
2026-06-21 11:00:00+03:00,0.23715387432086835
2026-06-21 12:00:00+03:00,0.23136963348377396
2026-06-21 13:00:00+03:00,0.26029083766924577
2026-06-21 14:00:00+03:00,0.22558539264667965
2026-06-21 15:00:00+03:00,0.19087994762411353
2026-06-21 16:00:00+03:00,0.2198011518095853
2026-06-21 17:00:00+03:00,0.2140169109724909
2026-06-21 18:00:00+03:00,0.1793114659499248
2026-06-21 19:00:00+03:00,0.24872235599505702
2026-06-21 20:00:00+03:00,0.29499628269181183
2026-06-21 21:00:00+03:00,0.34705445022566095
2026-06-21 22:00:00+03:00,0.4685235078046423
2026-06-21 23:00:00+03:00,0.5090131936643028
2026-06-22 00:00:00+03:00,0.4685235078046423
2026-06-22 01:00:00+03:00,0.4569550261304535
2026-06-22 02:00:00+03:00,0.4338180627820762
2026-06-22 03:00:00+03:00,0.35283869106275534
2026-06-22 04:00:00+03:00,0.30656476436600055
2026-06-22 05:00:00+03:00,0.2660750785063401
2026-06-22 06:00:00+03:00,0.2082326701353966
2026-06-22 07:00:00+03:00,0.16195874343864175
2026-06-22 08:00:00+03:00,0.24872235599505702
2026-06-22 09:00:00+03:00,0.29499628269181183
2026-06-22 10:00:00+03:00,0.29499628269181183
2026-06-22 11:00:00+03:00,0.3181332460401892
2026-06-22 12:00:00+03:00,0.4338180627820762
2026-06-22 13:00:00+03:00,0.3759756544111327
2026-06-22 14:00:00+03:00,0.34705445022566095
2026-06-22 15:00:00+03:00,0.30078052352890616
2026-06-22 16:00:00+03:00,0.2660750785063401
2026-06-22 17:00:00+03:00,0.26029083766924577
2026-06-22 18:00:00+03:00,0.26029083766924577
2026-06-22 19:00:00+03:00,0.2834278010176231
2026-06-22 20:00:00+03:00,0.3297017277143779
2026-06-22 21:00:00+03:00,0.4280338219449818
2026-06-22 22:00:00+03:00,0.4685235078046423
2026-06-22 23:00:00+03:00,0.5263659161755858
2026-06-23 00:00:00+03:00,0.4800919894788311
2026-06-23 01:00:00+03:00,0.49744471199011403
2026-06-23 02:00:00+03:00,0.48587623031592536
2026-06-23 03:00:00+03:00,0.39911261775951007
2026-06-23 04:00:00+03:00,0.2776435601805288
2026-06-23 05:00:00+03:00,0.29499628269181183
2026-06-23 06:00:00+03:00,0.2082326701353966
2026-06-23 07:00:00+03:00,0.1850957067870192
2026-06-23 08:00:00+03:00,0.19087994762411353
2026-06-23 09:00:00+03:00,0.2834278010176231
2026-06-23 10:00:00+03:00,0.2776435601805288
2026-06-23 11:00:00+03:00,0.2892120418547175
2026-06-23 12:00:00+03:00,0.34705445022566095
2026-06-23 13:00:00+03:00,0.30078052352890616
2026-06-23 14:00:00+03:00,0.364407172736944
2026-06-23 15:00:00+03:00,0.3297017277143779
2026-06-23 16:00:00+03:00,0.2545065968321514
2026-06-23 17:00:00+03:00,0.23715387432086835
2026-06-23 18:00:00+03:00,0.2303321014950575
2026-06-23 19:00:00+03:00,0.26488191671931616
2026-06-23 20:00:00+03:00,0.29943173194357475
2026-06-23 21:00:00+03:00,0.34549815224258623
2026-06-23 22:00:00+03:00,0.40883948015372706
2026-06-23 23:00:00+03:00,0.49521401821437366
2026-06-24 00:00:00+03:00,0.5758302537376438
2026-06-24 01:00:00+03:00,0.5412804385133851
2026-06-24 02:00:00+03:00,0.49521401821437366
2026-06-24 03:00:00+03:00,0.40308117761635065
2026-06-24 04:00:00+03:00,0.3224649420930805
2026-06-24 05:00:00+03:00,0.34549815224258623
2026-06-24 06:00:00+03:00,0.28215682433144545
2026-06-24 07:00:00+03:00,0.24760700910718683
2026-06-24 08:00:00+03:00,0.19578228627079886
2026-06-24 09:00:00+03:00,0.24760700910718683
2026-06-24 10:00:00+03:00,0.3397398497052098
2026-06-24 11:00:00+03:00,0.34549815224258623
2026-06-24 12:00:00+03:00,0.38580627000422124
2026-06-24 13:00:00+03:00,0.3397398497052098
2026-06-24 14:00:00+03:00,0.328223244630457
2026-06-24 15:00:00+03:00,0.35701475731733917
2026-06-24 16:00:00+03:00,0.28215682433144545
2026-06-24 17:00:00+03:00,0.27064021925669257
2026-06-24 18:00:00+03:00,0.276398521794069
2026-06-24 19:00:00+03:00,0.2879151268688219
2026-06-24 20:00:00+03:00,0.34549815224258623
2026-06-24 21:00:00+03:00,0.3915645725415977
2026-06-24 22:00:00+03:00,0.4836974131396207
2026-06-24 23:00:00+03:00,0.5700719512002673
2026-06-25 00:00:00+03:00,0.5412804385133851
2026-06-25 01:00:00+03:00,0.5585553461255144
2026-06-25 02:00:00+03:00,0.5412804385133851
2026-06-25 03:00:00+03:00,0.4779391106022443
2026-06-25 04:00:00+03:00,0.38580627000422124
2026-06-25 05:00:00+03:00,0.30519003448095117
2026-06-25 06:00:00+03:00,0.29943173194357475
2026-06-25 07:00:00+03:00,0.24760700910718683
2026-06-25 08:00:00+03:00,0.19578228627079886
2026-06-25 09:00:00+03:00,0.23609040403243392
2026-06-25 10:00:00+03:00,0.3224649420930805
2026-06-25 11:00:00+03:00,0.3397398497052098
2026-06-25 12:00:00+03:00,0.35701475731733917
2026-06-25 13:00:00+03:00,0.3512564547799627
2026-06-25 14:00:00+03:00,0.2936734294061983
2026-06-25 15:00:00+03:00,0.2879151268688219
2026-06-25 16:00:00+03:00,0.27064021925669257
2026-06-25 17:00:00+03:00,0.27064021925669257
2026-06-25 18:00:00+03:00,0.27064021925669257
2026-06-25 19:00:00+03:00,0.30519003448095117
2026-06-25 20:00:00+03:00,0.30519003448095117
2026-06-25 21:00:00+03:00,0.34549815224258623
2026-06-25 22:00:00+03:00,0.5009723207517501
2026-06-25 23:00:00+03:00,0.5931051613497731
2026-06-26 00:00:00+03:00,0.5643136486628909
2026-06-26 01:00:00+03:00,0.5240055309012558
2026-06-26 02:00:00+03:00,0.47218080806486784
2026-06-26 03:00:00+03:00,0.43763099284060925
2026-06-26 04:00:00+03:00,0.3397398497052098
2026-06-26 05:00:00+03:00,0.184265681196046
2026-06-26 06:00:00+03:00,0.20154058880817532
2026-06-26 07:00:00+03:00,0.19002398373342247
2026-06-26 08:00:00+03:00,0.19578228627079886
2026-06-26 09:00:00+03:00,0.26488191671931616
2026-06-26 10:00:00+03:00,0.36277305985471553
2026-06-26 11:00:00+03:00,0.31670663955570405
2026-06-26 12:00:00+03:00,0.2591236141819397
2026-06-26 13:00:00+03:00,0.328223244630457
2026-06-26 14:00:00+03:00,0.38004796746684494
2026-06-26 15:00:00+03:00,0.37428966492946847
2026-06-26 16:00:00+03:00,0.3397398497052098
2026-06-26 17:00:00+03:00,0.31670663955570405
2026-06-26 18:00:00+03:00,0.31670663955570405
2026-06-26 19:00:00+03:00,0.2879151268688219
2026-06-26 20:00:00+03:00,0.33398154716783335
2026-06-26 21:00:00+03:00,0.43187269030323283
2026-06-26 22:00:00+03:00,0.5585553461255144
2026-06-26 23:00:00+03:00,0.5931051613497731
2026-06-27 00:00:00+03:00,0.552797043588138
2026-06-27 01:00:00+03:00,0.5643136486628909
2026-06-27 02:00:00+03:00,0.460664202990115
2026-06-27 03:00:00+03:00,0.38754413608532146
2026-06-27 04:00:00+03:00,0.364407172736944
2026-06-27 05:00:00+03:00,0.3297017277143779
