timestamp,alert_probability
2026-06-20 01:00:00+03:00,0.6742923618991082
2026-06-20 02:00:00+03:00,0.6074705963055029
2026-06-20 03:00:00+03:00,0.5345741247488426
2026-06-20 04:00:00+03:00,0.4859764770444024
2026-06-20 05:00:00+03:00,0.38878118163552194
2026-06-20 06:00:00+03:00,0.3098100041158065
2026-06-20 07:00:00+03:00,0.3098100041158065
2026-06-20 08:00:00+03:00,0.2672870623744213
2026-06-20 09:00:00+03:00,0.3462582398941367
2026-06-20 10:00:00+03:00,0.37663176970941187
2026-06-20 11:00:00+03:00,0.47990177108134735
2026-06-20 12:00:00+03:00,0.4920511830074574
2026-06-20 13:00:00+03:00,0.4738270651182923
2026-06-20 14:00:00+03:00,0.4738270651182923
2026-06-20 15:00:00+03:00,0.43130412337690716
2026-06-20 16:00:00+03:00,0.35840765182024675
2026-06-20 17:00:00+03:00,0.37055706374635683
2026-06-20 18:00:00+03:00,0.400930593561632
2026-06-20 19:00:00+03:00,0.3644823577833018
2026-06-20 20:00:00+03:00,0.40700529952468706
2026-06-20 21:00:00+03:00,0.4920511830074574
2026-06-20 22:00:00+03:00,0.6013958903424479
2026-06-20 23:00:00+03:00,0.625694714194668
2026-06-21 00:00:00+03:00,0.6499935380468882
2026-06-21 01:00:00+03:00,0.625694714194668
2026-06-21 02:00:00+03:00,0.5527982426380077
2026-06-21 03:00:00+03:00,0.4576644990265441
2026-06-21 04:00:00+03:00,0.44345353530301723
2026-06-21 05:00:00+03:00,0.34018353393108164
2026-06-21 06:00:00+03:00,0.3341088279680266
2026-06-21 07:00:00+03:00,0.2855111802635864
2026-06-21 08:00:00+03:00,0.27336176833747633
2026-06-21 09:00:00+03:00,0.3280341220049716
2026-06-21 10:00:00+03:00,0.40700529952468706
2026-06-21 11:00:00+03:00,0.37055706374635683
2026-06-21 12:00:00+03:00,0.3219594160419166
2026-06-21 13:00:00+03:00,0.35840765182024675
2026-06-21 14:00:00+03:00,0.29158588622664144
2026-06-21 15:00:00+03:00,0.31588471007886154
2026-06-21 16:00:00+03:00,0.37055706374635683
2026-06-21 17:00:00+03:00,0.35840765182024675
2026-06-21 18:00:00+03:00,0.34018353393108164
2026-06-21 19:00:00+03:00,0.35840765182024675
2026-06-21 20:00:00+03:00,0.40700529952468706
2026-06-21 21:00:00+03:00,0.49812588897051246
2026-06-21 22:00:00+03:00,0.5284994187857875
2026-06-21 23:00:00+03:00,0.5953211843793929
2026-06-22 00:00:00+03:00,0.6621429499729982
2026-06-22 01:00:00+03:00,0.7168153036404935
2026-06-22 02:00:00+03:00,0.5710223605271728
2026-06-22 03:00:00+03:00,0.4859764770444024
2026-06-22 04:00:00+03:00,0.4556029472291272
2026-06-22 05:00:00+03:00,0.37055706374635683
2026-06-22 06:00:00+03:00,0.27943647430053137
2026-06-22 07:00:00+03:00,0.34018353393108164
2026-06-22 08:00:00+03:00,0.34018353393108164
2026-06-22 09:00:00+03:00,0.37663176970941187
2026-06-22 10:00:00+03:00,0.3827064756724669
2026-06-22 11:00:00+03:00,0.38878118163552194
2026-06-22 12:00:00+03:00,0.46167765319218224
2026-06-22 13:00:00+03:00,0.43130412337690716
2026-06-22 14:00:00+03:00,0.40700529952468706
2026-06-22 15:00:00+03:00,0.400930593561632
2026-06-22 16:00:00+03:00,0.3280341220049716
2026-06-22 17:00:00+03:00,0.3644823577833018
2026-06-22 18:00:00+03:00,0.394855887598577
2026-06-22 19:00:00+03:00,0.31588471007886154
2026-06-22 20:00:00+03:00,0.3523329458571917
2026-06-22 21:00:00+03:00,0.47990177108134735
2026-06-22 22:00:00+03:00,0.5831717724532829
