date,sarima,sarima_low,sarima_high,ml
2026-06-21,16.22875338057709,11.86602482222896,20.59148193892522,11.747375921423217
2026-06-22,18.870980473936033,14.303764369769024,23.438196578103042,16.07434999608157
2026-06-23,19.34455538200802,14.7046690280207,23.984441735995343,19.73810413603932
2026-06-24,19.42882505892132,14.732867267465078,24.0,20.43999542474693
2026-06-25,19.47004951848021,14.721200651625782,24.0,20.075025929388694
2026-06-26,19.49173961258973,14.691017582125031,24.0,19.498493096899832
2026-06-27,19.007805386971697,14.155840829128515,23.85976994481488,21.4244618753427
2026-06-28,19.32203783331383,14.404767463611892,24.0,20.30277798831274
2026-06-29,19.39288012854155,14.421309484088177,24.0,19.3849717336197
2026-06-30,19.40387322197014,14.380279200478357,24.0,18.549834456782577
2026-07-01,19.405710669281547,14.330920085872574,24.0,17.845629290576458
2026-07-02,19.398760272693917,14.27333587936811,24.0,17.804943593770965
2026-07-03,19.39354859356958,14.217994740999202,24.0,18.87666700619346
2026-07-04,19.527569216464517,14.302368394410841,24.0,19.782167536624083
2026-07-05,19.440661232848033,14.169816847912253,24.0,21.080609069301016
2026-07-06,19.42106702169784,14.10256491835298,24.0,19.962566688738438
2026-07-07,19.41802654730211,14.051861269129999,24.0,20.70393561873498
2026-07-08,19.417518353086024,14.004034075380783,24.0,20.08091751331581
2026-07-09,19.419441211796894,13.959034722003164,24.0,19.49006152318584
2026-07-10,19.420883032498235,13.91395179216168,24.0,18.9841468939852
2026-07-11,19.383806090116682,13.83073947071754,24.0,19.01046050694902
2026-07-12,19.40784927329209,13.808089766217645,24.0,19.17258995253524
2026-07-13,19.413270031980637,13.767846626319272,24.0,18.1884153028572
2026-07-14,19.41411118235316,13.723502774842496,24.0,18.20376091157327
2026-07-15,19.4142517748064,13.678834084159798,24.0,18.548796077019425
2026-07-16,19.41371981396678,13.633843690650407,24.0,19.10444125696789
2026-07-17,19.413320932787066,13.589326357798178,24.0,19.606587532895357
2026-07-18,19.423578307025352,13.555797094370988,24.0,20.632425279256946
2026-07-19,19.416926735674842,13.505927745699871,24.0,20.44017653404248
2026-07-20,19.415427077209166,13.46135652634521,24.0,19.82533902356335
