date,sarima,sarima_low,sarima_high,ml
2026-06-21,16.02544968352052,12.42194183103802,19.62895753600302,18.28019207243581
2026-06-22,19.68794670042164,15.842477265003964,23.533416135839317,19.212497773257237
2026-06-23,20.766644163923647,16.857953080027908,24.0,19.622771696936894
2026-06-24,21.054947243858305,17.112125167478723,24.0,21.759905198709674
2026-06-25,21.14698962490552,17.176746096458825,24.0,24.0
2026-06-26,21.17262876839607,17.17684161025002,24.0,23.519092917964052
2026-06-27,20.55975938995837,16.53905817361565,24.0,24.0
2026-06-28,20.950209750069714,16.89197093993391,24.0,23.410497533552242
2026-06-29,21.048207614323626,16.96115107942548,24.0,24.0
2026-06-30,21.089001941612608,16.97550125294364,24.0,23.661336917789868
2026-07-01,21.09442818572691,16.95524997826785,24.0,23.484652566548554
2026-07-02,21.099409288837958,16.93487941375118,24.0,24.0
2026-07-03,21.100651159122325,16.910970227522867,24.0,22.779989200810803
2026-07-04,20.890523906896547,16.675855330704202,24.0,23.189437820873327
2026-07-05,21.022440581258998,16.778936500388,24.0,22.062357633676804
2026-07-06,21.05552997571649,16.785912659720335,24.0,22.84688012287933
2026-07-07,21.069326964365207,16.774447958752354,24.0,23.485162850987887
2026-07-08,21.0711548229376,16.751355846038066,24.0,23.370273239407915
2026-07-09,21.072841485914164,16.728320140184877,24.0,23.70982936612578
2026-07-10,21.073261862040443,16.704173468484548,24.0,21.997007241806724
2026-07-11,21.001944374484122,16.608430660777252,24.0,21.776543917689924
2026-07-12,21.04671679219068,16.627631342370556,24.0,22.38259302883916
2026-07-13,21.057947304198713,16.614241604471896,24.0,22.642253056694592
2026-07-14,21.06262999367043,16.594664646943748,24.0,23.138531916505205
2026-07-15,21.063250366646056,16.57121976354074,24.0,23.138531916505205
2026-07-16,21.063822819325747,16.547873095502066,24.0,23.47865741116419
2026-07-17,21.06396549477949,16.524227730559524,24.0,22.872790847475326
2026-07-18,21.039760345732905,16.476359970403934,24.0,22.886340120909242
2026-07-19,21.05495610034822,16.467598490353,24.0,22.842084988233285
2026-07-20,21.058767735131426,16.447838243452157,24.0,23.138531916505205
