date,sarima,sarima_low,sarima_high,ml
2026-06-19,1.370477131968415,0.0,4.173895418026563,2.3291017475072615
2026-06-20,1.5264579788965784,0.0,4.353181228543746,2.766051081508113
2026-06-21,1.658938762364831,0.0,4.486075574284343,1.6528049838272771
2026-06-22,1.6411773998002601,0.0,4.468324904118153,2.5914581177576923
2026-06-23,1.5547661714187782,0.0,4.3819143484497705,0.9494356323928896
2026-06-24,1.4916251385238022,0.0,4.318773390476126,1.9006883283367249
2026-06-25,1.473889196980051,0.0,4.301037458411653,2.299722177234523
2026-06-26,1.4539310036628177,0.0,4.282878360065515,1.7980282033707173
2026-06-27,1.5174576031875937,0.0,4.346443194576304,0.7851696392958625
2026-06-28,1.5942026725657341,0.0,4.423189990000653,1.8520170045456643
2026-06-29,1.5828461577118835,0.0,4.411833644374647,2.2585625195696277
2026-06-30,1.5300704120485547,0.0,4.359057919637827,2.0375528633361353
2026-07-01,1.4915474132425084,0.0,4.320534923549685,2.124913653561557
2026-07-02,1.4807278470504703,0.0,4.309715357748844,2.224440729327635
2026-07-03,1.4685537335123378,0.0,4.298229337384597,2.285344318822813
2026-07-04,1.507303263054698,0.0,4.336995535382689,2.817149741473114
2026-07-05,1.5541157260819536,0.0,4.383808954981048,1.284718707000491
2026-07-06,1.5471885516577562,0.0,4.376881883968997,2.4020545035528515
2026-07-07,1.5149967406383498,0.0,4.344690085963823,2.911426681280247
2026-07-08,1.4914987288027854,0.0,4.321192075839768,3.1687858015311687
2026-07-09,1.4848990791834293,0.0,4.314592426484127,1.6849129020387206
2026-07-10,1.4774731914588264,0.0,4.307434118188885,1.4784514630460872
2026-07-11,1.501109381055556,0.0,4.331078001095129,1.849510600109053
2026-07-12,1.529663747125807,0.0,4.3596329148941235,1.9211764231627324
2026-07-13,1.525438353682487,0.0,4.355407584616434,1.127036498444241
2026-07-14,1.5058021991871056,0.0,4.335771438165837,2.1640068377706534
2026-07-15,1.4914690325796325,0.0,4.321438272635461,2.0129154123955613
2026-07-16,1.4874434206169214,0.0,4.317412660856052,2.3973397457870145
2026-07-17,1.4829138252320033,0.0,4.312989695747408,2.0034055394159274
2026-07-18,1.4973312766243376,0.0,4.327410919594493,1.1415824169510422
