date,sarima,sarima_low,sarima_high,ml
2026-06-12,0.7870252359872594,0.0,3.0348371562552248,0.9282011564200153
2026-06-13,0.6924187345426025,0.0,2.941703116307411,0.05114587413325546
2026-06-14,0.746166523176015,0.0,2.995704687513541,0.5455800160248709
2026-06-15,0.7300496756785609,0.0,2.9798261390963967,0.4143281974812669
2026-06-16,0.7025492181454407,0.0,2.952563621428489,0.6423727796951463
2026-06-17,0.7926477617304558,0.0,3.042900072386865,0.6395174662012908
2026-06-18,0.7525637845606026,0.0,3.003053977279299,0.9910616286878124
2026-06-19,0.7696298626903922,0.0,3.023337592378188,0.9076432485326684
2026-06-20,0.7183673947311896,0.0,2.972360946489744,0.499015192591312
2026-06-21,0.7492968019494748,0.0,3.0035473538456747,1.0580894911854595
2026-06-22,0.7400439264520359,0.0,2.994550834134559,0.49046694154270376
2026-06-23,0.7242530965278123,0.0,2.9790163173505686,1.2797935411589922
2026-06-24,0.7759880074281489,0.0,3.031007511961243,0.865182153663811
2026-06-25,0.752971642513335,0.0,3.0082474016268366,1.3927049949059607
