date,sarima,sarima_low,sarima_high,ml
2026-06-20,5.057129051703277,0.6576604798545258,9.456597623552028,3.219441442897238
2026-06-21,5.167087326269948,0.7319119545980195,9.602262697941878,2.307153595226052
2026-06-22,5.394103410031854,0.9526708597418239,9.835535960321884,4.505137064339934
2026-06-23,5.124277644509822,0.6779779138122546,9.570577375207389,3.921834989832575
2026-06-24,5.206707126840493,0.7556548107014605,9.657759442979525,4.3047284681768705
2026-06-25,5.272828779954537,0.8170381621009257,9.72861939780815,4.366794351215473
2026-06-26,5.217599391189167,0.7570762864345015,9.678122495943832,3.2123004215974786
2026-06-27,5.249631013490537,0.7750790941756867,9.724182932805387,3.3001381396226126
2026-06-28,5.250400971482423,0.7702261932689725,9.730575749695873,2.6228608063741543
2026-06-29,5.229409763180217,0.7441565770467315,9.714662949313702,3.9821879226034542
2026-06-30,5.255593268999998,0.7653117718916125,9.745874766108383,4.883134724259884
2026-07-01,5.2476265605857275,0.7523261312037253,9.74292698996773,4.432300149246803
2026-07-02,5.241230970446889,0.7409175245625761,9.741544416331202,4.250853892397925
2026-07-03,5.246573557081106,0.7412526996334119,9.7518944145288,3.2335351256773
2026-07-04,5.243475028036389,0.733806375831179,9.7531436802416,2.06740043273066
2026-07-05,5.2434005476113175,0.7288208261417886,9.757980269080846,3.1315628663930513
2026-07-06,5.2454311022583315,0.7258959002044749,9.764966304312189,3.581936805651724
2026-07-07,5.242898278145125,0.7184087905784935,9.767387765711756,5.079809449579827
2026-07-08,5.2436689263287635,0.7142302130361999,9.773107639621326,5.007454755760134
2026-07-09,5.244287594625156,0.7099050271488601,9.778670162101452,4.657502673229959
2026-07-10,5.243770787121945,0.7044497473111901,9.7830918269327,3.241956887278446
2026-07-11,5.244070518912718,0.6997513742574553,9.78838966356798,1.6811366965287613
2026-07-12,5.24407772367048,0.6948226278141485,9.79333281952681,3.282181634147235
2026-07-13,5.243881300860873,0.6897003963154704,9.798062205406275,3.1303492957809707
2026-07-14,5.244126309991402,0.6850253253154879,9.803227294667316,4.1792761731331005
2026-07-15,5.244051762437771,0.6800360360454096,9.808067488830133,4.359558347607008
2026-07-16,5.243991916441915,0.6750667379894875,9.812917094894342,5.045820870284048
2026-07-17,5.244041909079126,0.6702125485143196,9.817871269643932,3.3855709906443017
2026-07-18,5.244012914951557,0.6652908448713841,9.82273498503173,2.0202025911268513
2026-07-19,5.244012218009583,0.660397241309961,9.827627194709205,2.6546121650912498
