date,sarima,sarima_low,sarima_high,ml
2026-06-20,7.165472885375249,2.5893925365806014,11.741553234169896,6.001813510239057
2026-06-21,7.787827484319424,3.090931612368384,12.484723356270464,4.0249577018028955
2026-06-22,7.850804626223484,3.1290330932681805,12.572576159178787,7.185646004182472
2026-06-23,7.902010374834322,3.1641399979011835,12.63988075176746,5.462908826353582
2026-06-24,7.961123777246128,3.2084418924888993,12.713805662003356,3.2872786345857543
2026-06-25,7.883879446833327,3.116628115984109,12.651130777682546,7.175035817490252
2026-06-26,7.934611782429651,3.1528671889599105,12.716356375899391,4.632636500412277
2026-06-27,7.856274849641642,3.0630362912117777,12.649513408071506,4.816205717579804
2026-06-28,7.891999091262993,3.085062113682313,12.698936068843672,3.4430855627519645
2026-06-29,7.88005009764586,3.0590714871320603,12.70102870815966,6.399056612899914
2026-06-30,7.896926686518309,3.0618845044497442,12.731968868586875,4.656154888603679
2026-07-01,7.923032973390473,3.0739577825791535,12.772108164201793,6.470507646852925
2026-07-02,7.887315363684557,3.0242459927653105,12.750384734603804,7.922383180556189
2026-07-03,7.910627751453165,3.033604084143713,12.787651418762618,4.0744815818915985
