date,sarima,sarima_low,sarima_high,ml
2026-06-20,3.9695692306599897,0.009344455305441812,7.9297940060145375,2.295470412010144
2026-06-21,4.392354967548565,0.3742207202404355,8.410489214856694,2.320082911594867
2026-06-22,4.3992174748752415,0.3693586376664859,8.429076312083996,4.1536376757076106
2026-06-23,4.4667625103743,0.4282083296023922,8.50531669114621,1.8313627699043653
2026-06-24,4.506769012717155,0.4598497622353843,8.553688263198925,1.8316238369131244
2026-06-25,4.473697018172061,0.418464907136884,8.528929129207238,3.6661530605026
2026-06-26,4.536828538222078,0.4733045291770912,8.600352547267065,3.1432751510172565
2026-06-27,4.413659544987965,0.34526936707859424,8.482049722897337,1.8436498161521975
2026-06-28,4.444983520453421,0.3689767101948327,8.52099033071201,3.467217182409798
2026-06-29,4.426746546318972,0.3427860788340862,8.510707013803858,3.1273694776923016
2026-06-30,4.460036374835189,0.3680974016379972,8.551975348032382,2.5498897596426584
2026-07-01,4.480942799816292,0.3810362721711149,8.580849327461468,3.747986269469563
2026-07-02,4.463394973645225,0.35553582666454275,8.571254120625907,3.07644952456788
2026-07-03,4.496827441557379,0.3810309826281717,8.612623900486586,2.5514139408095065
